0,445,658,645,395,6,157,149,36,130,485,127,788
1,468,286,6,465,149,113,748,277,589,468,392,497
0,752,639,212,151,479,407,130,485,641,445,479,778
0,6,788,248,151,639,680,645,479,308,176,114,132
1,76,202,335,658,784,65,798,308,641,658,479,598
0,473,130,778,801,785,497,472,36,205,647,286,785
1,212,609,423,376,787,373,788,6,738,805,724,579
1,676,402,308,113,748,797,497,145,598,801,184,721
1,660,450,637,479,798,199,286,787,497,130,806,113
0,472,660,350,680,398,0,381,445,646,801,785,706
1,303,105,437,531,787,488,494,778,306,754,233,746
1,279,260,598,141,785,658,748,472,598,132,380,797
1,748,797,658,445,787,641,645,720,788,797,3,445
0,571,142,678,445,641,598,6,530,450,647,485,149
0,658,142,235,806,801,149,324,229,3,635,385,645
0,25,131,6,9,3,143,237,359,284,105,121,112
0,488,805,303,738,494,788,660,450,637,479,798,199
1,334,465,748,472,798,494,472,646,786,248,645,797
1,806,212,788,485,479,645,472,637,428,788,342,385
1,784,497,184,797,260,186,798,785,784,658,65,472
1,6,497,798,658,113,785,625,797,445,752,806,786
0,474,701,645,785,798,494,324,229,3,635,385,645
0,254,787,748,770,462,145,36,229,647,785,472,798
1,106,437,472,303,465,244,373,497,245,785,18,235
0,794,658,462,645,787,248,658,788,445,494,797,785
1,645,785,658,641,15,721,797,645,497,428,248,647
0,385,279,598,641,260,784,786,282,645,658,462,145
0,787,798,658,641,645,785,428,801,485,641,645,598
0,279,260,785,490,598,645,303,658,785,641,784,485
0,596,227,73,807,485,497,324,229,3,635,385,645
1,472,36,205,647,286,785,598,647,748,637,530,445
1,303,445,145,788,598,786,214,788,797,787,645,485
1,324,229,3,635,385,645,579,462,113,797,472,142
0,658,598,645,248,145,786,660,450,637,479,798,199
1,645,720,788,797,3,445,302,113,771,227,149,379
1,461,65,485,797,645,184,801,445,248,534,323,488
0,472,637,428,788,342,385,212,199,641,798,645,784
0,482,244,381,646,645,801,660,450,637,479,798,199
1,127,635,530,80,462,534,205,715,658,141,186,260
0,428,801,485,641,645,598,786,785,497,130,530,494
0,196,743,687,609,45,9,149,787,658,227,494,445
0,472,36,205,647,286,785,308,646,787,145,658,494
1,591,594,641,748,465,620,641,748,465,645,785,6
1,171,197,212,214,229,160,452,806,65,445,785,3
0,428,485,787,645,145,646,482,244,381,646,645,801
0,658,598,645,248,145,786,660,450,637,479,798,199
1,555,94,101,779,93,302,647,435,707,637,719,479
1,748,472,598,132,380,797,105,488,303,480,342,801
0,445,448,452,437,479,398,448,232,59,149,472,254
0,658,598,645,248,145,786,660,450,637,479,798,199
1,555,94,101,779,93,302,647,435,707,637,719,479
1,748,472,598,132,380,797,105,488,303,480,342,801
0,445,448,452,437,479,398,448,232,59,149,472,254
0,474,701,785,645,461,6,6,497,798,658,113,785
1,80,635,462,127,530,534,381,227,801,497,537,625
1,485,658,645,646,303,479,784,786,801,65,145,537
0,237,359,284,105,178,121,227,34,385,423,615,145
0,334,462,248,658,530,641,497,625,130,635,65,142
1,248,145,788,798,645,385,784,785,303,645,145,801
0,797,6,579,145,485,184,24,336,497,350,208,130
1,658,308,801,645,65,785,6,598,473,786,596,645
0,443,0,0,0,0,0,782,0,0,0,0,0
1,485,658,645,646,303,479,428,149,462,530,36,113
0,645,254,658,807,646,655,197,149,229,373,28,807
0,214,788,797,787,645,485,260,279,658,184,641,598
0,748,479,798,645,227,485,237,359,284,105,178,121
1,530,461,642,428,793,778,645,212,245,36,784,248
1,142,230,479,596,94,373,748,398,786,472,212,785
0,392,381,38,395,28,243,207,646,797,807,727,323
0,482,6,385,645,798,497,184,591,801,806,642,248
0,743,642,473,73,658,625,15,784,801,641,465,798
1,286,785,637,641,788,6,645,720,788,797,3,445
0,687,678,756,407,227,468,530,461,642,428,793,778
1,303,479,485,645,38,798,279,260,695,598,479,784
0,149,127,658,474,768,720,494,303,642,788,598,658
1,474,701,645,785,798,494,530,798,785,645,130,637
0,227,428,579,113,472,748,376,778,641,260,310,798
0,279,260,641,658,598,490,302,113,227,713,292,748
1,475,479,786,801,798,645,248,212,786,645,658,646
1,658,472,3,786,801,462,479,465,145,530,130,428
1,169,303,465,113,609,260,128,227,563,645,646,303
0,598,687,474,741,745,160,680,306,645,640,594,485
0,719,462,787,485,645,479,65,786,465,248,530,468
1,721,15,472,468,798,68,645,308,485,260,715,671
1,15,784,801,641,465,798,685,625,65,645,806,490
1,741,473,151,801,647,319,145,130,645,801,798,445
1,530,461,642,428,793,778,385,787,645,490,637,428
0,6,365,121,637,579,243,279,260,598,658,641,184
1,113,788,127,798,807,145,302,113,748,227,195,36
0,680,798,308,479,645,465,15,784,801,641,465,798
0,480,488,105,303,801,534,94,381,376,68,354,485
0,25,521,495,500,501,542,142,545,635,778,89,212
1,356,720,778,563,105,738,214,477,555,497,302,472
1,748,472,598,132,380,797,598,445,214,788,494,145
1,303,784,658,472,801,642,645,720,788,797,3,445
1,637,645,788,465,462,475,598,645,428,785,658,720
0,472,308,462,465,485,785,594,465,494,645,378,635
1,658,472,3,786,801,462,65,748,36,462,787,445
1,279,260,598,141,785,658,6,658,801,497,784,785
1,579,748,497,428,342,645,479,445,472,647,385,184
0,130,748,462,641,497,806,330,212,135,197,121,227
0,784,308,248,788,797,598,700,638,788,479,248,598
1,488,805,303,738,494,788,658,36,445,65,797,591
0,785,472,620,385,65,212,743,530,127,784,786,494
1,473,244,310,42,598,785,787,798,658,641,645,785
0,132,130,291,485,450,145,65,645,646,788,485,465
1,279,260,230,598,785,701,658,279,260,598,149,788
0,133,149,229,586,28,807,411,652,142,635,242,289
1,482,428,658,663,642,530,260,279,490,598,641,785
1,700,638,788,479,248,598,279,260,598,785,701,230
1,794,785,324,645,801,637,784,801,130,530,645,227
0,658,308,785,778,645,801,279,260,598,141,785,658
0,798,748,303,474,277,646,721,15,472,468,798,68
0,227,34,385,423,615,145,598,788,308,485,645,479
1,745,777,450,178,635,381,279,490,598,260,641,658
0,15,205,398,727,462,645,130,465,212,645,381,479
1,658,36,445,65,797,591,488,805,303,738,494,788
1,781,76,36,212,658,472,785,485,794,658,65,645
0,6,479,645,113,641,658,142,423,36,227,89,485
1,785,472,620,385,65,212,743,445,127,784,130,497
1,279,260,598,141,785,658,142,423,36,227,89,485
1,646,308,715,598,145,105,212,787,485,645,768,260
1,279,490,598,260,641,658,685,625,65,645,806,490
1,302,423,227,89,785,485,279,658,6,645,785,641
0,80,110,135,727,784,468,91,308,645,479,784,801
0,645,248,798,658,497,788,227,195,36,302,748,113
0,356,142,65,132,768,344,530,658,645,59,428,319
0,748,658,641,260,279,645,748,472,598,132,380,797
1,748,472,598,132,380,797,302,113,227,472,748,292
0,310,454,621,685,143,277,485,635,303,479,36,645
0,647,89,658,598,302,472,798,303,462,445,641,594
0,303,658,787,645,479,485,113,788,127,798,807,145
1,494,308,645,598,479,625,260,490,279,658,641,598
1,645,720,788,797,3,445,646,785,801,701,303,645
0,65,658,645,598,720,132,647,658,598,145,494,65
0,701,260,798,279,641,785,497,214,485,645,748,797
0,113,227,385,36,302,195,385,302,748,497,113,472
0,494,303,787,658,445,645,303,788,658,485,497,645
0,466,124,467,468,185,242,748,472,598,132,380,797
0,658,462,801,472,786,3,127,647,645,598,801,494
0,303,497,784,748,743,169,748,34,15,89,472,793
1,806,787,701,151,310,472,445,801,642,806,479,534
1,658,699,637,28,308,641,132,445,143,798,6,145
0,724,778,426,94,302,623,758,359,645,785,658,479
1,445,494,214,788,145,598,701,428,807,324,658,748
1,473,244,310,42,598,785,15,248,479,381,641,530
1,302,113,227,713,292,748,641,279,785,260,230,598
0,658,36,445,65,797,591,279,260,801,658,641,184
0,3,472,786,801,462,658,748,472,598,132,380,797
0,658,598,748,428,641,472,303,462,748,479,645,801
1,302,423,227,89,785,485,748,758,488,805,323,103
1,721,15,472,468,798,68,797,719,658,798,445,6
1,645,801,479,15,149,796,243,279,260,721,781,801
1,598,302,36,748,472,151,797,719,798,645,721,785
1,488,805,303,738,494,788,303,658,642,788,445,465
1,473,244,310,42,598,785,796,743,6,748,113,787
0,260,279,230,145,798,801,324,229,3,635,385,645
1,197,658,212,547,94,485,497,479,797,645,184,485
1,555,212,645,494,302,748,445,248,658,530,465,748
1,497,462,658,645,385,641,645,641,308,658,801,598
0,454,635,248,260,291,785,721,15,472,468,798,68
1,637,645,788,465,462,475,279,752,706,348,260,598
0,212,461,195,706,468,452,473,244,310,42,598,785
0,797,260,598,658,279,143,801,485,658,598,381,94
1,784,6,530,788,658,806,645,720,788,797,3,445
0,308,248,465,485,645,785,130,778,472,801,637,689
0,279,598,641,260,784,545,428,530,784,465,145,248
1,302,423,227,89,785,485,645,801,719,479,637,798
0,36,113,145,227,302,748,227,537,53,720,462,786
1,324,229,3,635,385,645,6,494,530,788,645,635
0,302,145,598,658,637,645,720,6,785,658,645,113
1,645,494,113,785,127,647,151,127,720,645,598,785
1,324,229,3,635,385,645,658,462,801,472,786,3
1,303,645,658,801,798,786,212,786,145,380,113,798
1,748,472,598,132,380,797,6,494,743,530,784,778
0,658,445,472,91,637,748,473,244,310,42,598,785
1,334,485,113,145,553,579,3,472,658,786,462,801
1,768,308,658,485,788,787,6,91,658,145,697,437
1,497,462,658,645,385,641,497,214,485,645,748,797
1,473,244,310,42,598,785,445,135,376,556,235,743
0,488,805,303,738,494,788,798,786,787,445,462,719
0,213,784,778,660,127,625,303,497,797,784,472,479
1,130,778,472,801,637,689,308,248,465,485,645,785
1,645,801,479,15,149,796,658,485,465,303,479,641
0,448,94,658,254,6,473,474,785,701,6,798,637
1,473,244,310,42,598,785,3,660,658,663,680,671
1,334,485,113,145,553,579,6,658,645,497,787,788
0,213,784,778,660,127,625,798,786,787,445,462,719
1,342,645,479,801,719,637,645,658,785,637,646,798
1,324,229,3,635,385,645,65,462,645,591,786,594
1,6,461,485,787,645,151,658,462,645,485,445,62
0,482,260,230,785,212,598,145,260,279,381,598,658
0,786,65,798,485,645,748,786,65,701,801,479,645
0,475,143,787,405,0,0,801,485,658,598,381,94
0,157,303,635,160,497,282,658,184,373,214,465,609
0,213,784,778,660,127,625,303,784,497,645,479,36
0,658,497,719,105,260,149,794,398,642,612,720,251
0,130,778,472,801,637,689,494,701,184,308,787,645
0,373,658,308,462,145,113,324,229,3,635,385,645
0,107,124,36,485,465,171,36,184,497,385,645,428
0,248,785,701,645,91,689,579,798,127,479,445,645
0,130,778,472,801,637,689,494,497,793,445,801,184
0,658,462,645,485,445,62,279,260,598,141,785,658
0,127,205,195,373,645,113,324,229,3,635,385,645
1,645,445,407,385,658,788,748,0,0,0,0,0
1,213,784,778,660,127,625,302,113,748,227,195,36
0,658,485,645,801,65,798,65,462,786,373,479,472
0,213,784,778,660,127,625,308,786,113,145,798,149
0,798,786,787,445,462,719,6,248,530,645,788,701
0,738,801,488,303,480,342,324,229,3,635,385,645
0,647,428,645,494,598,479,130,645,381,798,113,494
0,308,785,646,645,801,494,494,701,184,308,787,645
0,748,645,308,38,798,641,786,145,598,658,428,485
0,658,145,797,445,127,462,65,786,465,248,530,468
1,342,645,479,801,719,637,598,658,485,785,701,65
1,308,786,113,145,798,149,473,798,113,145,380,488
1,798,786,787,445,462,719,213,784,778,660,127,625
0,720,212,645,801,94,658,620,248,346,530,286,145
1,645,701,801,646,785,308,685,9,279,141,658,642
0,474,801,645,748,149,212,579,798,127,479,445,645
1,801,743,778,785,707,786,601,91,335,745,596,549
1,254,145,645,485,184,248,645,381,485,145,428,461
0,6,798,786,530,248,788,279,260,598,641,494,497
0,373,645,801,785,701,380,494,701,184,308,787,645
0,139,589,615,781,97,678,531,134,428,311,359,330
1,445,494,214,788,145,598,658,806,407,130,647,719
0,472,392,282,334,181,248,797,778,658,748,774,786
1,685,9,279,141,658,642,658,485,303,472,798,145
1,359,184,701,645,555,707,9,700,663,197,598,149
0,212,485,658,145,784,385,786,745,801,645,479,428
1,145,801,645,212,806,647,785,530,101,6,797,286
1,658,645,80,282,485,641,642,658,472,598,6,530
0,445,248,658,530,465,748,254,145,645,485,184,248
1,785,530,101,6,797,286,212,658,227,472,132,465
0,620,448,398,212,310,65,6,34,788,785,385,645
0,530,450,248,797,184,479,472,658,428,485,785,798
1,801,479,645,719,497,720,461,303,380,151,385,786
0,645,560,748,801,642,3,445,494,214,788,145,598
1,620,248,346,530,286,145,303,350,445,105,145,465
0,128,701,94,748,598,310,254,145,645,485,184,248
0,213,784,778,660,127,625,145,801,645,212,806,647
1,445,494,214,788,145,598,22,652,105,73,411,53
