1,658,785,642,260,778,497,758,423,65,785,143,227
0,248,647,797,645,485,479,335,473,774,781,279,776
0,675,395,145,334,485,445,302,485,36,113,748,645
1,303,719,350,232,689,642,461,773,630,89,727,342
0,407,448,419,411,478,466,598,65,479,184,461,497
1,645,227,784,310,461,573,248,727,635,342,630,89
0,282,801,784,788,806,472,289,445,468,308,385,591
1,474,233,277,350,798,354,658,130,94,248,727,319
1,335,473,774,781,279,776,646,494,798,346,445,797
0,303,635,563,134,645,53,286,785,196,806,319,778
1,113,306,641,196,553,130,3,302,596,774,324,683
1,306,113,36,594,151,145,785,645,801,497,248,130
0,65,797,748,36,472,248,121,450,801,3,113,227
0,302,485,36,113,748,645,764,380,785,647,593,798
1,44,748,380,494,625,645,596,797,598,786,798,490
1,302,36,212,591,485,530,54,176,121,118,186,130
0,65,748,485,465,797,641,645,462,89,641,637,719
1,212,445,788,472,462,132,637,113,130,645,801,658
1,248,553,770,635,461,545,596,806,635,302,452,359
1,658,785,642,260,778,497,485,212,423,472,785,381
1,279,598,658,260,641,490,213,671,713,286,637,149
1,641,145,423,786,248,485,461,609,407,807,282,103
0,303,786,497,530,130,806,786,479,645,482,612,658
0,801,701,475,784,806,785,26,786,151,376,678,196
1,786,113,479,308,798,227,334,805,537,59,89,797
1,563,289,30,113,380,601,685,625,806,308,645,786
0,38,707,637,428,798,788,289,445,468,308,385,591
1,303,720,785,786,342,798,80,36,373,807,625,701
0,260,279,598,230,490,641,113,132,472,798,227,80
0,409,107,184,3,727,477,143,678,94,302,289,646
1,380,227,748,579,248,485,472,658,212,784,479,494
0,796,306,691,461,409,344,54,176,121,118,186,130
1,687,196,778,685,130,573,719,788,801,655,36,741
0,133,33,30,70,130,151,801,645,479,555,497,720
0,132,65,184,785,701,658,497,479,784,212,494,472
0,625,646,308,645,385,642,658,785,642,260,778,497
1,787,798,658,65,472,801,38,788,637,797,105,445
0,279,260,598,658,801,641,785,53,788,598,494,127
1,596,637,205,632,752,123,428,423,485,641,36,797
0,113,227,748,195,36,302,132,245,748,646,530,428
0,485,786,472,598,778,143,54,176,121,118,186,130
1,25,342,289,157,376,645,26,785,15,598,248,641
1,279,260,598,658,801,641,645,494,785,701,784,257
0,806,778,748,248,635,637,778,359,342,637,748,768
1,787,798,658,65,472,801,302,113,145,195,465,385
0,310,798,786,646,423,598,279,658,260,598,641,490
1,151,94,113,114,145,36,645,598,497,641,594,635
0,748,646,465,645,212,445,500,168,625,745,398,308
1,784,786,472,461,462,719,490,428,598,785,645,342
0,91,798,303,184,637,468,54,176,121,118,186,130
0,497,700,233,658,6,784,801,645,479,555,497,720
1,461,494,797,658,785,701,785,701,658,65,663,497
1,497,801,248,788,797,472,308,479,645,786,485,465
0,801,497,479,546,645,680,538,545,645,778,625,130
0,142,530,721,145,730,212,3,785,806,658,786,778
0,784,560,647,475,639,701,214,479,445,637,797,786
1,796,381,545,475,149,596,646,645,788,485,798,303
0,398,445,151,214,479,381,25,342,289,157,376,645
1,462,380,472,36,798,113,645,719,34,479,801,798
1,160,405,472,196,71,6,15,445,801,494,461,658
1,6,786,479,785,598,752,482,151,105,488,801,534
1,658,785,642,260,778,497,637,485,229,38,324,620
0,279,272,553,142,637,680,537,34,232,450,530,473
1,798,706,132,65,284,770,719,106,598,593,642,758
1,646,485,641,787,65,645,302,132,113,748,598,658
0,306,36,423,80,641,248,302,292,113,748,373,598
1,719,494,646,645,786,130,428,658,461,279,645,798
1,630,778,89,477,658,197,319,197,356,806,625,778
1,335,473,774,652,279,776,625,282,706,260,637,227
0,3,113,778,645,801,80,645,36,380,784,798,485
